chr	coor_s	coor_e	ids	jumps
21	46672945	46699983	id4137	3.0
22	10510000	10698837	id4138	2.0
22	10700291	10716866	id4139	1.0
22	10731599	10783858	id4140	3.0
22	10834643	10874572	id4141	1.0
22	10924572	10966724	id4142	2.0
22	11016724	11068956	id4143	1.0
22	11118987	11160921	id4144	1.0
22	11236613	11375636	id4145	2.0
22	11428056	11497337	id4146	2.0
22	11550626	11631288	id4147	2.0
22	11681288	11724629	id4148	1.0
22	11774629	11977555	id4149	2.0
22	12028037	12225588	id4150	3.0
22	12275588	12375376	id4151	2.0
22	12489121	12641730	id4152	3.0
22	12691730	12693537	id4153	1.0
22	12694103	12726204	id4154	2.0
22	12776204	12818137	id4155	1.0
22	12868137	12904788	id4156	2.0
22	15200000	15934152	id4157	10.0
22	16027648	16029124	id4158	1.0
22	16049831	16268393	id4159	1.0
22	16302843	16304296	id4160	1.0
22	16305427	16307046	id4161	1.0
22	16381833	16568459	id4162	2.0
22	16568499	16582793	id4163	2.0
22	16583474	16608423	id4164	1.0
22	16608436	16610320	id4165	1.0
22	16610337	16660384	id4166	2.0
22	16660424	16680489	id4167	1.0
22	16680506	16766359	id4168	6.0
22	16838852	16843928	id4169	1.0
22	16850819	16912063	id4170	3.0
22	16922834	16928158	id4171	1.0
22	17014088	17038567	id4172	1.0
22	17214090	17215248	id4173	1.0
22	17419415	17420675	id4174	1.0
22	17763709	17765328	id4175	2.0
22	17984579	17998239	id4176	1.0
22	18008719	18010388	id4177	1.0
22	18159723	18239129	id4178	2.0
22	18339129	18433513	id4179	4.0
22	18483513	18518714	id4180	2.0
22	18518836	18659561	id4181	4.0
22	18709564	18924717	id4182	5.0
22	18934750	18936360	id4183	1.0
22	18950240	18976730	id4184	1.0
22	18977700	18981974	id4185	1.0
22	18999690	19010480	id4186	1.0
22	19010632	19015209	id4187	1.0
22	19023255	19035499	id4188	2.0
22	20141036	20166817	id4189	3.0
22	20262035	20290267	id4190	2.0
22	20299686	20301294	id4191	1.0
22	20301634	20323554	id4192	1.0
22	20324592	20377695	id4193	1.0
22	20388431	20390146	id4194	2.0
22	20451509	20453240	id4195	1.0
22	20482745	20484148	id4196	2.0
22	20667580	20671339	id4197	2.0
22	20672650	20674606	id4198	1.0
22	20678347	20699044	id4199	2.0
22	20700323	20720038	id4200	1.0
22	20731437	20738049	id4201	1.0
22	21010365	21018352	id4202	1.0
22	21042050	21050489	id4203	1.0
22	21057379	21062735	id4204	1.0
22	21111384	21151083	id4205	2.0
22	21151091	21443089	id4206	7.0
22	21458187	21562827	id4207	2.0
22	21954496	21958494	id4208	1.0
22	22114615	22120610	id4209	2.0
22	22220568	22224566	id4210	1.0
22	22249758	22315122	id4211	1.0
22	22320797	22327981	id4212	1.0
22	22402552	22410447	id4213	1.0
22	22620608	22655111	id4214	2.0
22	22664938	22668785	id4215	1.0
22	22670912	22699474	id4216	1.0
22	22699496	22703424	id4217	1.0
22	22704161	22717672	id4218	1.0
22	22732715	22761861	id4219	4.0
22	22761911	22776923	id4220	1.0
22	22789775	22794414	id4221	2.0
22	22820054	22823467	id4222	1.0
22	22897363	22901536	id4223	1.0
22	22902711	22906902	id4224	1.0
22	23263953	23264988	id4225	1.0
22	23306925	23321261	id4226	2.0
22	23322143	23351708	id4227	2.0
22	23351727	23357279	id4228	1.0
22	23358158	23378265	id4229	1.0
22	23378551	23380944	id4230	1.0
22	23381237	23402335	id4231	1.0
22	23402754	23405250	id4232	1.0
22	23415788	23427393	id4233	1.0
22	23432025	23461151	id4234	2.0
22	23464357	23480727	id4235	1.0
22	23480999	23489014	id4236	3.0
22	23493585	23499842	id4237	1.0
22	23499856	23510388	id4238	1.0
22	23511082	23552138	id4239	1.0
22	23553526	23577255	id4240	3.0
22	23594547	23602870	id4241	2.0
22	23616462	23631127	id4242	1.0
22	23631491	23644932	id4243	1.0
22	23658595	23661000	id4244	1.0
22	23670225	23679116	id4245	2.0
22	23734856	23737374	id4246	1.0
22	23853822	23856326	id4247	2.0
22	23929519	23932056	id4248	1.0
22	23939932	23969548	id4249	1.0
22	23971773	24001392	id4250	1.0
22	24179310	24184938	id4251	1.0
22	24236854	24268803	id4252	2.0
22	24268948	24283958	id4253	2.0
22	24286747	24301118	id4254	1.0
22	24310536	24314778	id4255	1.0
22	24377585	24389259	id4256	1.0
22	24598467	24684046	id4257	3.0
22	24686848	24690592	id4258	2.0
22	24690598	24693136	id4259	1.0
22	24701278	24703178	id4260	1.0
22	24764774	24766052	id4261	1.0
22	25177661	25179556	id4262	1.0
22	25226889	25247092	id4263	1.0
22	25253643	25258280	id4264	1.0
22	25258590	25284823	id4265	2.0
22	25284953	25313517	id4266	1.0
22	25314206	25328057	id4267	2.0
22	25330858	25340072	id4268	1.0
22	25344989	25348911	id4269	1.0
22	25350903	25382596	id4270	2.0
22	25385378	25414514	id4271	1.0
22	25415392	25426013	id4272	2.0
22	25426105	25427123	id4273	1.0
22	25428803	25435365	id4274	1.0
22	25454748	25471797	id4275	1.0
22	25502468	25507013	id4276	1.0
22	25515602	25532252	id4277	1.0
22	25559573	25569251	id4278	1.0
22	25575611	25576630	id4279	1.0
22	25580799	25617150	id4280	1.0
22	25649024	25652032	id4281	1.0
22	26560427	26561624	id4282	3.0
22	28675662	28696392	id4283	1.0
22	29355386	29357923	id4284	1.0
22	29360314	29368998	id4285	1.0
22	29399343	29409561	id4286	2.0
22	29410818	29411866	id4287	1.0
22	29411971	29424893	id4288	2.0
22	29434688	29443954	id4289	1.0
22	29488845	29491290	id4290	2.0
22	29608860	29609951	id4291	1.0
22	29880407	29902476	id4292	1.0
22	30543830	30544914	id4293	1.0
22	30655294	30657152	id4294	1.0
22	30902152	30904579	id4295	1.0
22	31057439	31062134	id4296	1.0
22	31065390	31078993	id4297	1.0
22	31204482	31207013	id4298	1.0
22	32111378	32113026	id4299	1.0
22	32130965	32141884	id4300	2.0
22	32148444	32149492	id4301	1.0
22	32150491	32158285	id4302	1.0
22	32159300	32162703	id4303	1.0
22	32170391	32172935	id4304	1.0
22	32175877	32184749	id4305	1.0
22	32187175	32197389	id4306	2.0
22	32271774	32273163	id4307	1.0
22	32273176	32279646	id4308	1.0
22	32279657	32329510	id4309	1.0
22	32331229	32341624	id4310	1.0
22	32341631	32346315	id4311	2.0
22	32357195	32363983	id4312	1.0
22	36127120	36129313	id4313	1.0
22	36534514	36537489	id4314	1.0
22	38355621	38401450	id4315	3.0
22	38957757	38964074	id4316	1.0
22	38982097	38988028	id4317	1.0
22	38988116	38993669	id4318	1.0
22	39020021	39066093	id4319	2.0
22	39069234	39080941	id4320	1.0
22	39520561	39522683	id4321	2.0
22	39875503	39876516	id4322	1.0
22	40824594	40827232	id4323	1.0
22	41073572	41075248	id4324	1.0
22	41433493	41434823	id4325	1.0
22	41708403	41709587	id4326	2.0
22	41901063	41902969	id4327	1.0
22	42000444	42002033	id4328	1.0
22	42045815	42047270	id4329	1.0
22	42123191	42132193	id4330	1.0
22	42135343	42145873	id4331	1.0
22	42149884	42155241	id4332	1.0
22	42446192	42450718	id4333	1.0
22	42479610	42489336	id4334	1.0
22	42500173	42520238	id4335	2.0
22	42523089	42528444	id4336	1.0
22	42529035	42536680	id4337	1.0
22	42553733	42559454	id4338	1.0
22	42566420	42582450	id4339	1.0
22	42775905	42777359	id4340	4.0
22	43032309	43040224	id4341	2.0
22	43166623	43168160	id4342	1.0
22	43644840	43645853	id4343	1.0
22	44112740	44114031	id4344	1.0
22	44114040	44115404	id4345	1.0
22	44222726	44266377	id4346	1.0
22	44266598	44277214	id4347	1.0
22	44566935	44568314	id4348	1.0
22	44858020	44860015	id4349	1.0
22	44865612	44867631	id4350	1.0
22	45184450	45188011	id4351	1.0
22	46139130	46141577	id4352	1.0
22	46479626	46481736	id4353	2.0
22	46615032	46616157	id4354	1.0
22	46616221	46617437	id4355	1.0
22	48618772	48620136	id4356	1.0
22	48620180	48621405	id4357	1.0
22	48910475	48911620	id4358	1.0
22	48911634	48912886	id4359	1.0
22	49383944	49385910	id4360	1.0
22	49386637	49388496	id4361	1.0
22	50432257	50442552	id4362	2.0
22	50740515	50808468	id4363	2.0
3	11775	57357	id4364	1.0
3	570539	621684	id4365	1.0
3	853574	859231	id4366	2.0
3	957567	959277	id4367	2.0
3	2526722	2528117	id4368	1.0
3	2532808	2535519	id4369	1.0
3	3980360	3982133	id4370	1.0
3	5178660	5180908	id4371	1.0
3	6479646	6481286	id4372	1.0
3	6772209	6773241	id4373	1.0
3	7159711	7161423	id4374	1.0
3	8673353	8678720	id4375	2.0
3	8679369	8681236	id4376	1.0
3	8681885	8694004	id4377	4.0
3	9348393	9350081	id4378	2.0
3	9854560	9863841	id4379	1.0
3	9863868	9870102	id4380	1.0
3	9980768	9981940	id4381	1.0
3	9985914	9987578	id4382	1.0
3	9987586	9995583	id4383	1.0
3	9995725	10001013	id4384	1.0
3	10006311	10013691	id4385	1.0
3	10014844	10023780	id4386	1.0
3	10024259	10025397	id4387	1.0
3	10025454	10026786	id4388	1.0
3	10042731	10074351	id4389	1.0
3	11233433	11234539	id4390	1.0
3	11484535	11492484	id4391	2.0
3	11859673	11892254	id4392	3.0
3	11903493	11905047	id4393	1.0
3	11908569	11913808	id4394	1.0
3	12070222	12072086	id4395	1.0
3	12157108	12158248	id4396	1.0
3	12661703	12662769	id4397	1.0
3	12787325	12788707	id4398	11.0
3	12839250	12840969	id4399	1.0
3	12844078	12853739	id4400	1.0
3	12853800	12854916	id4401	1.0
3	12859139	12860807	id4402	1.0
3	12860882	12862504	id4403	1.0
3	13208908	13212160	id4404	1.0
3	13222329	13229275	id4405	1.0
3	13374397	13378173	id4406	1.0
3	13393743	13395359	id4407	1.0
3	13928403	13933398	id4408	1.0
3	13933447	13937673	id4409	1.0
3	14106820	14108844	id4410	1.0
3	14112076	14113173	id4411	1.0
3	14803858	14811240	id4412	1.0
3	14818261	14821790	id4413	1.0
3	15122608	15146427	id4414	2.0
3	15373955	15375760	id4415	2.0
3	15878010	15880286	id4416	2.0
3	17693975	17700153	id4417	1.0
3	17871410	17872637	id4418	1.0
3	18074245	18075305	id4419	1.0
3	18078135	18079225	id4420	1.0
3	18905303	18911455	id4421	2.0
3	19983705	19985175	id4422	1.0
3	22381719	22382927	id4423	4.0
3	23878040	23879693	id4424	1.0
3	23917849	23920843	id4425	1.0
3	27633021	27635439	id4426	1.0
3	28219441	28220545	id4427	1.0
3	29200051	29201099	id4428	1.0
3	30327703	30329664	id4429	1.0
3	31452962	31454558	id4430	1.0
3	31454634	31457228	id4431	2.0
3	31990415	31991714	id4432	1.0
3	32190669	32191708	id4433	2.0
3	32258928	32260294	id4434	2.0
3	32620741	32621859	id4435	1.0
3	33837284	33859669	id4436	1.0
3	34078423	34079646	id4437	1.0
3	34180873	34208076	id4438	1.0
3	34209305	34231481	id4439	1.0
3	36766632	36768851	id4440	1.0
3	37276587	37278152	id4441	1.0
3	37787963	37790448	id4442	1.0
3	39334786	39336661	id4443	1.0
3	39358100	39360230	id4444	2.0
3	40252153	40253768	id4445	4.0
3	40698233	40699389	id4446	4.0
3	41745800	41761164	id4447	1.0
3	41781157	41783533	id4448	2.0
3	41808897	41815478	id4449	2.0
3	41867387	41906202	id4450	2.0
3	42784297	42785321	id4451	2.0
3	42889305	42890634	id4452	2.0
3	43037136	43039014	id4453	1.0
3	43970648	43972225	id4454	1.0
3	44598353	44599699	id4455	1.0
3	44650939	44660782	id4456	1.0
3	44707168	44710899	id4457	1.0
3	44748743	44754370	id4458	1.0
3	45068656	45070016	id4459	1.0
3	46023097	46024919	id4460	2.0
3	46138491	46142568	id4461	1.0
3	46334136	46335759	id4462	1.0
3	46581130	46582463	id4463	1.0
3	48210403	48213529	id4464	1.0
3	48331630	48333979	id4465	1.0
3	49683986	49697110	id4466	1.0
3	50420978	50422144	id4467	1.0
3	50458884	50460038	id4468	1.0
3	50787120	50788527	id4469	1.0
3	51863337	51865080	id4470	1.0
3	52254433	52257520	id4471	1.0
3	53059301	53065091	id4472	2.0
3	53637674	53640076	id4473	1.0
3	63096245	63097762	id4474	1.0
3	63582911	63584646	id4475	2.0
3	67374718	67375861	id4476	1.0
3	68635684	68637271	id4477	4.0
3	68975219	68976266	id4478	1.0
3	70790039	70791386	id4479	1.0
3	72749276	72750836	id4480	1.0
3	72884335	72885826	id4481	2.0
3	73064847	73066864	id4482	1.0
3	73178938	73182557	id4483	1.0
3	73786442	73822209	id4484	2.0
3	75214494	75215648	id4485	2.0
3	75221498	75273451	id4486	1.0
3	75280685	75309278	id4487	3.0
3	75309473	75337417	id4488	2.0
3	75338620	75551296	id4489	6.0
3	75559999	75708765	id4490	3.0
3	75719069	75866151	id4491	2.0
3	75871438	75924352	id4492	2.0
3	75926964	75964781	id4493	1.0
3	75965556	75970791	id4494	1.0
3	76434004	76436689	id4495	2.0
3	77315886	77317617	id4497	1.0
3	77778315	77780415	id4498	1.0
3	77782414	77788815	id4499	2.0
3	77817101	77820127	id4500	1.0
3	77831496	77836526	id4501	1.0
3	77997214	77999877	id4502	1.0
3	78795467	78796644	id4503	1.0
3	79902563	79903730	id4504	1.0
3	80216244	80217696	id4505	1.0
3	81412604	81413856	id4506	2.0
3	81612791	81613932	id4507	2.0
3	82805010	82808153	id4508	1.0
3	84911105	84912140	id4509	1.0
3	86012416	86016038	id4510	1.0
3	87049202	87051391	id4511	1.0
3	88126131	88128311	id4512	1.0
3	88139988	88143502	id4513	1.0
3	88949083	88951745	id4514	1.0
3	90146720	90195636	id4515	1.0
3	90197186	90262799	id4516	1.0
3	91286235	91516820	id4517	2.0
3	93808616	93854770	id4518	1.0
3	93869115	93932902	id4519	1.0
3	94058088	94061523	id4520	2.0
3	94075110	94077240	id4521	2.0
3	94130199	94131307	id4522	1.0
3	94505547	94507022	id4523	1.0
3	94935598	94937962	id4524	1.0
3	96349446	96352236	id4525	2.0
3	96600216	96601342	id4526	2.0
3	96617199	96618510	id4527	1.0
3	96775345	96776772	id4528	1.0
3	98148100	98152780	id4529	1.0
3	98190216	98200446	id4530	1.0
3	98235674	98239606	id4531	1.0
3	98261768	98265588	id4532	1.0
3	98660469	98661623	id4533	1.0
3	98834156	98835941	id4534	1.0
3	100225249	100226312	id4535	1.0
3	100661408	100665120	id4536	1.0
3	101097167	101098298	id4537	2.0
3	101115874	101116912	id4538	1.0
3	101357470	101359274	id4539	1.0
3	101414261	101415936	id4540	2.0
3	101592624	101594437	id4541	2.0
3	101678763	101680176	id4542	1.0
3	105153628	105154663	id4543	1.0
3	105986197	105987393	id4544	1.0
3	106110039	106112774	id4545	2.0
3	106384855	106387489	id4546	1.0
3	107103042	107107179	id4547	2.0
3	108691419	108693231	id4548	1.0
3	108816206	108817233	id4549	1.0
3	110682203	110683234	id4550	3.0
3	111569791	111570907	id4551	1.0
3	111703990	111705120	id4552	1.0
3	112183369	112186000	id4553	1.0
3	112245964	112247866	id4554	1.0
3	112521626	112528452	id4555	2.0
3	112695399	112697705	id4556	2.0
3	112905194	112907063	id4557	1.0
3	113884972	113886409	id4558	1.0
3	114230363	114233244	id4559	1.0
3	116644228	116646726	id4560	2.0
3	117026523	117027713	id4561	2.0
3	118747677	118748833	id4562	1.0
3	120324570	120325955	id4563	1.0
3	120499487	120500668	id4564	2.0
3	120579184	120580764	id4565	1.0
3	120805886	120809071	id4566	2.0
3	121586023	121590619	id4567	1.0
3	121847650	121848880	id4568	1.0
3	121931831	121932878	id4569	1.0
3	122660586	122664412	id4570	1.0
3	122778238	122780270	id4571	1.0
3	123697106	123709073	id4572	1.0
3	123709439	123716978	id4573	1.0
3	123716994	123722435	id4574	1.0
3	123956872	123981890	id4575	1.0
3	123990797	123999914	id4576	1.0
3	124000000	124012171	id4577	1.0
3	124014824	124032094	id4578	1.0
3	124065010	124081756	id4579	1.0
3	124151896	124154181	id4580	1.0
3	125681150	125686649	id4581	1.0
3	125690307	125935167	id4582	3.0
3	125935175	125956793	id4583	1.0
3	125957795	125970533	id4584	1.0
3	125970652	125996247	id4585	1.0
3	126081704	126082987	id4586	1.0
3	126128458	126129755	id4587	1.0
3	126764126	126767451	id4588	1.0
3	127309728	127312408	id4589	1.0
3	128860439	128867218	id4590	1.0
3	129085240	129086566	id4591	1.0
3	129087572	129091347	id4592	1.0
3	129127721	129129065	id4593	1.0
3	129321755	129325851	id4594	1.0
3	129334185	129345166	id4595	1.0
3	129348387	129354654	id4596	1.0
3	129358717	129366572	id4597	1.0
3	129375658	129393567	id4598	1.0
3	129396120	129397878	id4599	1.0
3	129480068	129486300	id4600	2.0
3	129486719	129500182	id4601	2.0
3	129999065	130212775	id4602	2.0
3	131046991	131049963	id4603	1.0
3	131455125	131462876	id4604	2.0
3	131526869	131528112	id4605	1.0
3	132388812	132392694	id4606	1.0
3	132600386	132602202	id4607	1.0
3	132675247	132677629	id4608	1.0
3	132835276	132836491	id4609	1.0
3	132931031	132932375	id4610	1.0
3	133544444	133546056	id4611	1.0
3	133588846	133590259	id4612	1.0
3	134157133	134158264	id4613	1.0
3	136155547	136157044	id4614	1.0
3	136735802	136737235	id4615	1.0
3	136897691	136899201	id4616	1.0
3	137152130	137153137	id4617	1.0
3	137196767	137197846	id4618	1.0
3	137880219	137882480	id4619	2.0
3	138101225	138102994	id4620	3.0
3	138825067	138826644	id4621	1.0
3	139005441	139006507	id4622	1.0
3	139019868	139021114	id4623	1.0
3	139043805	139045067	id4624	2.0
3	139580827	139583185	id4625	1.0
3	141599258	141600326	id4627	1.0
3	141827050	141828129	id4628	1.0
3	141863858	141865368	id4629	2.0
3	143176061	143179253	id4630	1.0
3	143517082	143518316	id4631	1.0
3	147798215	147799874	id4632	1.0
3	148165502	148167361	id4633	1.0
3	148984183	148986016	id4634	1.0
3	149172498	149173732	id4635	1.0
3	149462598	149464205	id4636	1.0
3	149938665	149939895	id4637	1.0
3	149960738	149962136	id4638	2.0
3	149981831	149983318	id4639	1.0
3	150051365	150052597	id4640	1.0
3	150624809	150630436	id4641	1.0
3	151810140	151813659	id4642	1.0
3	151887604	151889170	id4643	1.0
3	151897294	151898788	id4644	1.0
3	153067168	153068376	id4645	1.0
3	153405379	153407269	id4646	1.0
3	153953023	153954164	id4647	1.0
3	154351923	154353504	id4648	1.0
3	155283552	155284938	id4649	1.0
3	155827338	155828895	id4650	1.0
3	155987237	155989048	id4651	3.0
3	156711402	156715000	id4652	1.0
3	156809278	156810871	id4653	1.0
3	156957476	156959913	id4654	1.0
3	157162603	157163968	id4655	1.0
3	158274383	158276431	id4656	1.0
3	160020310	160021463	id4657	1.0
3	160047989	160049873	id4658	1.0
3	160050097	160056608	id4659	1.0
3	160100746	160102914	id4660	3.0
3	160452651	160453809	id4661	1.0
3	160500169	160502202	id4662	1.0
3	161250808	161252005	id4663	2.0
3	161328855	161330258	id4664	1.0
3	164001172	164002199	id4665	1.0
3	166860661	166862134	id4666	1.0
3	167547669	167548684	id4667	1.0
3	168015076	168017953	id4668	1.0
3	169709281	169710580	id4669	2.0
3	170495362	170497084	id4670	2.0
3	170950098	170952898	id4671	1.0
3	171449004	171450541	id4672	1.0
3	171576683	171583415	id4673	1.0
3	172424185	172426654	id4674	1.0
3	172599385	172603633	id4675	1.0
3	172668551	172672143	id4676	1.0
3	173031553	173032801	id4677	1.0
3	174472871	174475065	id4678	1.0
3	175368858	175372574	id4679	1.0
3	177020859	177025524	id4680	1.0
3	179115351	179117468	id4681	1.0
3	179214688	179221902	id4682	1.0
3	179237351	179244780	id4683	1.0
3	179257259	179260549	id4684	1.0
3	179438940	179441051	id4685	1.0
3	179465558	179468008	id4686	1.0
3	180323029	180326729	id4687	2.0
3	180668255	180670652	id4688	1.0
3	180687962	180690319	id4689	1.0
3	180770721	180773070	id4690	1.0
3	180976119	180977153	id4691	1.0
3	181018241	181020681	id4692	1.0
3	181712784	181714410	id4693	1.0
3	181864786	181867153	id4694	2.0
3	182459771	182461072	id4695	1.0
3	182610652	182611909	id4696	2.0
3	182942364	182945175	id4697	2.0
3	183179195	183183622	id4698	2.0
3	183477575	183479412	id4699	1.0
3	184026061	184027812	id4701	1.0
3	185245155	185246545	id4702	2.0
3	185291610	185293067	id4703	1.0
3	185417402	185418835	id4704	2.0
3	185558963	185575621	id4705	1.0
3	185643738	185645626	id4706	1.0
3	185909184	185911382	id4707	1.0
3	185990685	185991864	id4708	1.0
3	186633930	186635371	id4709	1.0
3	186824393	186827522	id4710	1.0
3	186863575	186867469	id4711	2.0
3	190593504	190595047	id4712	1.0
3	190832137	190835354	id4713	1.0
3	190874717	190878212	id4714	2.0
3	193153545	193155884	id4715	1.0
3	193993097	193994390	id4716	1.0
3	195514424	195516944	id4718	2.0
3	195614422	195693524	id4719	3.0
3	195720484	195727081	id4720	1.0
3	195746134	195750921	id4721	1.0
3	195930170	195974292	id4724	5.0
3	195974345	195999992	id4725	1.0
3	196000000	196011200	id4726	2.0
3	196014583	196029182	id4727	2.0
3	196828315	196832644	id4728	1.0
3	196986594	196987637	id4729	3.0
3	197032456	197033640	id4730	1.0
3	197033895	197035076	id4731	1.0
3	197436093	197437163	id4732	1.0
3	197437512	197438625	id4733	1.0
3	197617792	197667517	id4734	5.0
3	197677745	197679118	id4735	1.0
3	197679125	197680553	id4736	1.0
3	197981392	197999867	id4738	1.0
3	198007771	198011102	id4739	1.0
3	198052320	198056085	id4741	1.0
3	198056115	198078245	id4742	3.0
3	198078434	198094117	id4743	2.0
3	198094133	198097843	id4744	2.0
3	198105900	198108399	id4745	1.0
3	198113944	198235559	id4746	4.0
4	10000	37399	id4747	3.0
4	197075	199084	id4748	1.0
4	209701	223700	id4749	1.0
4	225942	239787	id4750	1.0
4	305702	311170	id4751	1.0
4	334213	336221	id4752	1.0
4	343788	346350	id4753	1.0
4	381997	399611	id4754	2.0
4	410440	424653	id4755	1.0
4	481818	490800	id4756	2.0
4	562260	564061	id4757	1.0
4	564129	565981	id4758	1.0
4	714894	716112	id4759	1.0
4	716161	717379	id4760	1.0
4	744682	746150	id4761	1.0
4	746162	747630	id4762	1.0
4	1547467	1550475	id4763	1.0
4	1703928	1705812	id4764	1.0
4	1811478	1812680	id4765	1.0
4	1813078	1814575	id4766	1.0
4	2088014	2090189	id4767	1.0
4	2513667	2515857	id4768	1.0
4	3534479	3564395	id4769	2.0
4	3564729	3634409	id4770	1.0
4	3881337	4240270	id4771	6.0
4	4893616	4895164	id4772	1.0
4	7056593	7057950	id4773	1.0
4	7452806	7454137	id4774	1.0
4	7454242	7455651	id4775	1.0
4	8941475	9272916	id4777	2.0
4	9322916	9800170	id4778	4.0
4	11368601	11371854	id4779	1.0
4	13336392	13338677	id4780	1.0
4	14980353	14983931	id4781	1.0
