chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in,jumps
12,8511305,8512438,id1331,1133,26256969,8501305,0,0,0.0,0,0,0,18.5,18.5,19.0,1.0,0.707,1.596,1.596,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8511255,8511305,8512438,8512488,0.4,0.5,0.4651368049426302,1.0
12,8634336,8637993,id1332,3657,26131414,8624336,0,0,0.0,0,0,0,33.0,33.0,34.0,2.0,0.707,1.596,1.596,12.135,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8634286,8634336,8637993,8638043,0.5,0.5,0.4804484550177741,1.0
12,8773318,8774405,id1333,1087,25995002,8763318,0,1,0.0,0,0,0,48.0,48.0,48.0,3.885,1.31,1.596,1.596,84.465,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8773268,8773318,8774405,8774455,0.26,0.4,0.4250229990800368,1.0
12,8939302,8941467,id1334,2165,25827940,8929302,0,2,1.0,0,0,0,22.0,22.0,22.0,3.885,1.31,1.596,1.596,8.987,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8939252,8939302,8941467,8941517,0.42,0.42,0.42771362586605083,1.0
12,9027188,9029153,id1335,1965,25740254,9017188,0,0,0.304,0,0,0,20.0,20.0,20.0,3.885,1.31,0.522,0.522,10.24,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9027138,9027188,9029153,9029203,0.3,0.24,0.467175572519084,2.0
12,9135211,9136492,id1336,1281,25632915,9125211,0,0,1.0,0,0,0,16.0,16.0,16.0,3.885,1.31,0.522,0.522,13.1,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9135161,9135211,9136492,9136542,0.6,0.36,0.38095238095238093,1.0
12,9239303,9240497,id1337,1194,25528910,9229303,0,1,0.143,1,0,0,19.0,19.0,19.0,3.885,1.31,0.522,0.522,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9239253,9239303,9240497,9240547,0.36,0.38,0.4547738693467337,2.0
12,9283605,9323112,id1338,39507,25446295,9273605,0,1,1.0,1,0,0,27.171,28.0,31.0,7.0,2.212,0.522,0.522,6.25,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9283555,9283605,9323112,9323162,0.2,0.4,0.5195788088186903,2.0
12,9346074,9347791,id1339,1717,25421616,9336074,0,0,1.0,0,0,0,32.667,32.5,33.0,1.0,0.577,0.522,0.522,15.803,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9346024,9346074,9347791,9347841,0.46,0.36,0.4630168899242865,1.0
12,9366503,9368260,id1340,1757,25401147,9356503,0,1,1.0,0,0,0,38.333,38.5,39.0,1.0,0.577,0.522,0.522,6.17,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9366453,9366503,9368260,9368310,0.38,0.32,0.4706886738759249,1.0
12,9393901,9404823,id1341,10922,25364584,9383901,0,2,1.0,0,0,0,45.917,45.0,45.0,4.0,1.379,0.522,0.522,18.502,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9393851,9393901,9404823,9404873,0.44,0.66,0.4538546053836294,1.0
12,9408670,9508440,id1342,99770,25260967,9398670,0,2,0.857,1,0,0,51.14,47.667,54.0,14.0,4.452,0.522,0.522,30.269,39.412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9408620,9408670,9508440,9508490,0.76,0.48,0.4516588152751328,5.0
12,9510411,9579442,id1343,69031,25189965,9500411,0,1,1.0,1,0,0,55.857,59.0,63.0,16.0,5.371,0.522,0.522,33.024,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9510361,9510411,9579442,9579492,0.52,0.36,0.38404484941548,1.0
12,9641695,9643984,id1344,2289,25125423,9631695,0,1,0.5,0,0,0,40.0,38.5,43.0,9.0,5.196,0.522,0.522,6.95,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9641645,9641695,9643984,9644034,0.54,0.42,0.4766273481869812,1.0
12,9695286,9696563,id1345,1277,25072844,9685286,0,1,0.25,0,0,0,64.5,64.5,65.0,1.0,0.707,0.522,0.522,31.596,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9695236,9695286,9696563,9696613,0.4,0.56,0.4072043852779953,3.0
12,10221784,10223100,id1346,1316,24546307,10211784,0,0,0.0,0,0,0,15.5,15.5,16.0,1.0,0.707,1.065,1.065,23.53,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10221734,10221784,10223100,10223150,0.34,0.3,0.4612462006079027,1.0
12,10368939,10370857,id1347,1918,24398550,10358939,0,1,0.0,0,0,0,10.333,10.5,11.0,1.0,0.577,1.065,1.065,9.84,39.412,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10368889,10368939,10370857,10370907,0.4,0.54,0.37122002085505734,1.0
12,10880494,10887433,id1349,6939,23881974,10870494,0,2,1.0,0,0,0,5.375,6.0,7.0,2.0,0.744,1.065,1.065,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10880444,10880494,10887433,10887483,0.46,0.18,0.42715088629485515,1.0
12,10926117,10932789,id1350,6672,23836618,10916117,0,3,1.0,0,0,0,5.125,5.5,6.0,1.0,0.354,1.065,1.065,6.27,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10926067,10926117,10932789,10932839,0.16,0.44,0.42056354916067146,1.0
12,11013394,11040342,id1351,26948,23729065,11003394,0,5,1.0,0,0,0,2.0,2.0,3.0,2.0,0.943,1.621,1.621,10.972,5.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11013344,11013394,11040342,11040392,0.26,0.36,0.3693038444411459,4.0
12,11068544,11081425,id1352,12881,23687982,11058544,0,3,1.0,0,0,0,5.357,5.5,6.0,1.0,0.497,1.621,1.621,47.916,39.412,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11068494,11068544,11081425,11081475,0.4,0.28,0.37737753280024844,1.0
12,11085792,11098155,id1353,12363,23671252,11075792,0,4,1.0,0,0,0,5.154,5.5,6.0,2.0,0.689,1.621,1.621,67.993,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11085742,11085792,11098155,11098205,0.26,0.52,0.37353393189355333,1.0
12,11121371,11123954,id1354,2583,23645453,11111371,0,3,1.0,0,0,0,5.0,5.0,5.0,3.885,1.31,1.621,1.621,16.935,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11121321,11121371,11123954,11124004,0.32,0.26,0.3097173828881146,1.0
12,11128926,11141563,id1355,12637,23627844,11118926,0,3,1.0,0,0,0,3.231,3.5,4.0,1.0,0.439,1.621,1.621,11.134,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11128876,11128926,11141563,11141613,0.4,0.38,0.35016222204637176,1.0
12,11277845,11283880,id1356,6035,23485527,11267845,0,0,1.0,0,0,0,8.857,9.0,10.0,2.0,1.069,1.621,1.621,140.411,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11277795,11277845,11283880,11283930,0.28,0.32,0.3932062966031483,1.0
12,11304113,11333245,id1357,29132,23436162,11294113,0,1,1.0,0,0,0,10.667,10.5,11.0,2.0,0.758,1.621,1.621,13.179,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11304063,11304113,11333245,11333295,0.28,0.26,0.3939653988740903,1.0
12,11350315,11383292,id1358,32977,23386115,11340315,0,1,1.0,0,0,0,12.515,12.5,14.0,4.0,0.755,1.621,1.621,7.725,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11350265,11350315,11383292,11383342,0.36,0.16,0.4024319980592534,1.0
12,11388315,11422121,id1359,33806,23347286,11378315,0,1,1.0,0,0,0,14.765,16.0,18.0,6.0,1.689,1.621,1.621,8.209,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11388265,11388315,11422121,11422171,0.28,0.14,0.40291664201621014,2.0
12,11497901,11500118,id1360,2217,23269289,11487901,0,0,1.0,0,0,0,20.667,21.0,21.0,1.0,0.577,1.621,1.621,7.27,7.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11497851,11497901,11500118,11500168,0.54,0.7,0.507893549842129,2.0
12,12110880,12112192,id1361,1312,22657215,12100880,0,0,0.143,0,0,0,76.5,76.5,77.0,1.0,0.707,2.648,2.648,9.616,5.15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,12110830,12110880,12112192,12112242,0.44,0.34,0.4717987804878049,2.0
12,12198903,12200865,id1362,1962,22568542,12188903,0,1,0.0,0,0,0,60.333,60.0,60.0,1.0,0.577,2.648,2.648,8.068,6.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12198853,12198903,12200865,12200915,0.28,0.32,0.4077471967380224,1.0
12,12451198,12452579,id1363,1381,22316828,12441198,0,1,1.0,0,0,0,40.0,40.0,40.0,3.885,1.31,2.648,2.648,5.915,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12451148,12451198,12452579,12452629,0.2,0.56,0.42867487328023174,1.0
12,13002033,13004787,id1364,2754,21764620,12992033,0,1,1.0,0,0,0,38.0,38.0,38.0,3.885,1.31,1.762,1.762,17.668,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13001983,13002033,13004787,13004837,0.54,0.24,0.444081336238199,1.0
12,14216581,14221614,id1365,5033,20547793,14206581,0,0,0.333,0,0,0,5.333,5.5,6.0,1.0,0.516,1.617,1.617,89.18,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14216531,14216581,14221614,14221664,0.58,0.4,0.4611563679713888,3.0
12,14471545,14472648,id1366,1103,20296759,14461545,0,1,0.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.617,1.617,6.19,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,14471495,14471545,14472648,14472698,0.34,0.38,0.36990027198549413,1.0
12,14526318,14527817,id1367,1499,20241590,14516318,0,1,1.0,0,0,0,20.982,21.098,0.0,3.885,1.31,1.617,1.617,112.538,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14526268,14526318,14527817,14527867,0.34,0.26,0.36891260840560375,1.0
12,14786475,14787495,id1368,1020,19981912,14776475,0,1,0.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.617,1.617,5.63,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14786425,14786475,14787495,14787545,0.28,0.24,0.42745098039215684,1.0
12,16398110,16399434,id1369,1324,18369973,16388110,0,0,0.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.66,1.66,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16398060,16398110,16399434,16399484,0.24,0.48,0.4342900302114804,1.0
12,16989032,16990619,id1370,1587,17778788,16979032,0,1,0.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.246,0.246,85.677,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16988982,16989032,16990619,16990669,0.46,0.36,0.41776937618147447,1.0
12,16990646,16992213,id1371,1567,17777194,16980646,0,0,0.3,0,0,0,3.0,3.0,3.0,3.885,1.31,0.246,0.246,28.19,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16990596,16990646,16992213,16992263,0.32,0.44,0.44416081684747927,1.0
12,17228322,17229580,id1372,1258,17539827,17218322,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.246,0.246,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17228272,17228322,17229580,17229630,0.32,0.4,0.28298887122416533,1.0
12,17236752,17238395,id1373,1643,17531012,17226752,0,0,1.0,0,0,0,1.333,1.5,2.0,1.0,0.577,0.246,0.246,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17236702,17236752,17238395,17238445,0.3,0.28,0.32440657334144857,1.0
12,17383116,17384658,id1374,1542,17384749,17373116,0,0,0.5,0,0,0,3.0,3.0,3.0,3.885,1.31,0.246,0.246,5.42,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17383066,17383116,17384658,17384708,0.28,0.26,0.44228274967574577,1.0
12,18658616,18659680,id1375,1064,16109727,18648616,0,0,0.0,0,0,0,2.0,2.0,2.0,3.885,1.31,0.689,0.689,31.596,18.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18658566,18658616,18659680,18659730,0.14,0.36,0.3176691729323308,1.0
12,18692750,18694334,id1376,1584,16075073,18682750,0,1,0.25,0,0,0,1.333,1.5,2.0,1.0,0.577,0.689,0.689,6.63,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18692700,18692750,18694334,18694384,0.3,0.4,0.4583333333333333,4.0
12,19307825,19309992,id1377,2167,15459415,19297825,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,1.257,1.257,25.273,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19307775,19307825,19309992,19310042,0.42,0.26,0.3880941393631749,1.0
12,19455942,19457718,id1378,1776,15311689,19445942,0,1,0.133,0,0,0,4.0,4.0,4.0,3.885,1.31,1.257,1.257,5.787,5.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19455892,19455942,19457718,19457768,0.38,0.44,0.44144144144144143,1.0
12,19941320,19942895,id1379,1575,14826512,19931320,0,0,0.0,1,1,0,2.0,2.0,2.0,3.885,1.31,1.257,1.257,93.195,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19941270,19941320,19942895,19942945,0.68,0.34,0.4273015873015873,1.0
12,20552862,20554360,id1380,1498,14215047,20542862,0,1,0.0,1,1,0,3.0,3.0,3.0,3.885,1.31,1.809,1.809,8.753,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20552812,20552862,20554360,20554410,0.64,0.04,0.43591455273698265,1.0
12,21468503,21471250,id1381,2747,13298157,21458503,0,2,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,2.325,2.325,7.87,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21468453,21468503,21471250,21471300,0.22,0.18,0.31416090280305786,1.0
12,21930218,21931396,id1382,1178,12838011,21920218,0,1,0.0,0,0,0,3.0,3.0,3.0,3.885,1.31,2.325,2.325,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21930168,21930218,21931396,21931446,0.38,0.26,0.34974533106960953,1.0
12,22008444,22009717,id1383,1273,12759690,21998444,0,0,0.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.875,0.875,10.51,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22008394,22008444,22009717,22009767,0.7,0.56,0.4312647289866457,1.0
12,22884209,22885417,id1385,1208,11883990,22874209,0,0,0.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.875,0.875,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22884159,22884209,22885417,22885467,0.32,0.32,0.30629139072847683,1.0
12,24583132,24585103,id1386,1971,10184304,24573132,0,1,0.0,0,0,0,4.0,4.0,4.0,3.885,1.31,2.103,2.103,31.596,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24583082,24583132,24585103,24585153,0.48,0.34,0.5007610350076104,1.0
12,25205248,25209914,id1387,4666,9559493,25195248,0,1,0.0,0,0,0,61.833,62.5,63.0,2.0,0.753,2.189,2.189,7.339,18.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25205198,25205248,25209914,25209964,0.34,0.24,0.3431204457779683,1.0
12,25804386,25806259,id1388,1873,8963148,25794386,0,0,1.0,0,0,0,5.0,5.0,5.0,3.885,1.31,2.189,2.189,6.037,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25804336,25804386,25806259,25806309,0.44,0.26,0.3577148958889482,1.0
12,26964595,26966644,id1389,2049,7802763,26954595,0,0,1.0,0,0,0,76.333,76.5,77.0,1.0,0.577,1.519,1.519,124.32,27.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26964545,26964595,26966644,26966694,0.38,0.3,0.2977061981454368,1.0
12,27063978,27071436,id1390,7458,7697971,27053978,0,0,1.0,0,0,0,71.556,72.0,73.0,3.0,0.882,1.519,1.519,11.337,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27063928,27063978,27071436,27071486,0.36,0.2,0.4056047197640118,1.0
12,27074476,27098771,id1391,24295,7670636,27064476,0,1,1.0,0,0,0,76.6,75.5,79.0,7.0,2.179,1.519,1.519,20.104,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27074426,27074476,27098771,27098821,0.38,0.5,0.4077793784729368,1.0
12,27098916,27148378,id1392,49462,7621029,27088916,0,0,1.0,0,0,1,81.471,79.0,79.0,6.0,1.748,1.519,1.519,77.109,147.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27098866,27098916,27148378,27148428,0.28,0.46,0.38194977962880594,1.0
12,27262833,27270133,id1393,7300,7499274,27252833,0,1,0.143,0,0,0,76.875,76.0,77.0,3.0,0.991,1.519,1.519,28.61,24.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27262783,27262833,27270133,27270183,0.26,0.32,0.38315068493150684,2.0
12,27575947,27583105,id1394,7158,7186302,27565947,0,1,1.0,0,0,0,53.125,52.5,54.0,4.0,1.553,1.519,1.519,25.86,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27575897,27575947,27583105,27583155,0.32,0.34,0.4034646549315451,1.0
12,27586504,27614327,id1395,27823,7155080,27576504,0,1,1.0,0,0,1,46.621,50.5,51.0,7.0,2.128,1.519,1.519,45.238,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27586454,27586504,27614327,27614377,0.54,0.6,0.4096970132624088,1.0
12,27617077,27657452,id1396,40375,7111955,27607077,0,1,1.0,0,0,0,50.643,49.5,51.0,6.0,1.411,1.519,1.519,86.592,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27617027,27617077,27657452,27657502,0.36,0.38,0.3805077399380805,1.0
12,29277282,29284801,id1397,7519,5484606,29267282,0,2,0.0,0,0,0,4.667,4.5,5.0,1.0,0.5,1.194,1.194,26.758,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29277232,29277282,29284801,29284851,0.52,0.34,0.36773507115307885,1.0
12,29295086,29300375,id1398,5289,5469032,29285086,0,2,0.0,0,0,0,5.0,5.0,5.0,3.885,1.31,1.194,1.194,29.02,7.005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29295036,29295086,29300375,29300425,0.28,0.32,0.3927018339950841,1.0
12,29313825,29318587,id1399,4762,5450820,29303825,0,2,0.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.194,1.194,63.626,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29313775,29313825,29318587,29318637,0.34,0.48,0.36938261234775305,1.0
12,29339197,29340396,id1400,1199,5429011,29329197,0,1,0.0,0,0,0,2.0,2.0,2.0,3.885,1.31,1.194,1.194,9.25,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29339147,29339197,29340396,29340446,0.32,0.28,0.292743953294412,1.0
12,29389278,29394650,id1401,5372,5374757,29379278,0,1,0.0,1,0,0,6.571,6.5,7.0,1.0,0.535,1.194,1.194,25.467,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29389228,29389278,29394650,29394700,0.3,0.24,0.41139240506329117,2.0
12,30860180,30862389,id1402,2209,3907018,30850180,0,0,0.0,0,0,1,6.25,6.5,7.0,1.0,0.5,1.141,1.141,76.686,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30860130,30860180,30862389,30862439,0.38,0.38,0.44680851063829785,1.0
12,31012396,31015768,id1403,3372,3753639,31002396,0,0,1.0,0,0,0,5.0,5.0,5.0,3.885,1.31,1.198,1.198,23.05,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31012346,31012396,31015768,31015818,0.38,0.48,0.42852906287069986,1.0
12,31042401,31107937,id1404,65536,3661470,31032401,0,2,1.0,1,0,0,4.409,5.0,6.0,5.0,1.358,1.198,1.198,15.904,6.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31042351,31042401,31107937,31107987,0.38,0.3,0.485809326171875,1.0
