chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
7,66071347,66074345,id6023,1,2998,4543327,66061347,0,0,0.0,0,0,0,32.75,33.0,2.0,2.0,0.957,0.065,0.065,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66071347,66071397,66074295,66074345,0.412,0.412,0.496
7,66142788,66144482,id6024,1,1694,4614768,66132788,0,1,0.0,0,0,0,51.667,51.5,1.0,1.0,0.577,0.065,0.065,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66142788,66142838,66144432,66144482,0.529,0.353,0.44
7,66364013,66370573,id6025,1,6560,4835993,66354013,0,0,1.0,0,0,0,34.0,33.5,1.0,4.0,1.414,0.065,0.065,18.792,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66364013,66364063,66370523,66370573,0.373,0.529,0.455
7,66395483,66411106,id6026,3,15623,4867463,66385483,0,1,0.0,0,0,0,28.118,28.5,1.0,2.0,0.485,0.065,0.065,34.73,4.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66395483,66395533,66411056,66411106,0.588,0.569,0.439
7,66411578,66412684,id6027,1,1106,4883558,66401578,0,0,0.333,0,0,0,29.0,29.0,1.0,3.885,1.31,0.065,0.065,33.89,33.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66411578,66411628,66412634,66412684,0.451,0.627,0.456
7,66422704,66423986,id6028,1,1282,4894684,66412704,0,0,0.0,0,0,0,33.0,33.0,0.0,3.885,1.31,0.065,0.065,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66422704,66422754,66423936,66423986,0.294,0.569,0.388
7,66424034,66501953,id6029,4,77919,4896014,66414034,0,1,0.333,2,0,0,24.076,22.5,0.0,22.0,6.744,0.065,0.065,44.804,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66424034,66424084,66501903,66501953,0.549,0.392,0.427
7,66509362,66516870,id6030,1,7508,4981342,66499362,0,0,1.0,0,0,0,13.375,14.0,1.0,1.0,0.518,0.065,0.065,81.149,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,66509362,66509412,66516820,66516870,0.49,0.471,0.485
7,66517181,66531819,id6031,2,14638,4989161,66507181,0,1,1.0,0,0,0,14.8,14.0,1.0,3.0,1.082,0.065,0.065,26.948,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66517181,66517231,66531769,66531819,0.49,0.51,0.542
7,66531883,66553236,id6032,1,21353,5003863,66521883,0,1,1.0,0,0,0,15.217,15.5,0.0,2.0,0.795,0.065,0.065,48.748,19.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66531883,66531933,66553186,66553236,0.451,0.451,0.508
7,66554258,66556070,id6033,1,1812,5026238,66544258,0,1,1.0,0,0,0,16.5,16.333,1.0,1.0,0.707,0.065,0.065,10.44,10.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66554258,66554308,66556020,66556070,0.275,0.373,0.453
7,66565670,66567881,id6034,1,2211,5037650,66555670,0,1,1.0,0,0,2,16.667,17.0,1.0,1.0,0.577,0.065,0.065,120.91,96.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66565670,66565720,66567831,66567881,0.353,0.431,0.391
7,66567908,66589703,id6035,1,21795,5039888,66557908,0,1,0.0,0,0,2,15.043,16.0,0.0,3.0,1.107,0.065,0.065,33.252,96.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66567908,66567958,66589653,66589703,0.255,0.549,0.42
7,66589757,66592443,id6036,2,2686,5061737,66579757,0,1,0.705,1,1,0,14.5,14.5,0.0,1.0,0.577,0.065,0.065,5.553,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66589757,66589807,66592393,66592443,0.549,0.647,0.557
7,66600816,66602303,id6037,1,1487,5072796,66590816,0,0,0.0,0,0,0,12.667,12.5,1.0,1.0,0.577,0.065,0.065,22.024,101.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66600816,66600866,66602253,66602303,0.549,0.529,0.511
7,66633525,66638170,id6038,1,4645,5105505,66623525,0,1,0.5,0,0,0,9.333,9.5,1.0,3.0,1.033,0.065,0.065,23.245,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66633525,66633575,66638120,66638170,0.333,0.431,0.43
7,66652947,66656743,id6039,1,3796,5124927,66642947,0,2,1.0,1,0,0,12.6,13.0,1.0,1.0,0.548,0.065,0.065,6.27,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66652947,66652997,66656693,66656743,0.569,0.51,0.553
7,66663471,66670316,id6040,1,6845,5135451,66653471,0,2,0.0,0,0,0,11.75,12.0,1.0,1.0,0.463,0.065,0.065,59.652,390.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,66663471,66663521,66670266,66670316,0.569,0.49,0.54
7,66670366,66687096,id6041,2,16730,5142346,66660366,0,1,0.0,1,0,0,12.056,12.0,1.0,1.0,0.236,0.065,0.065,61.164,390.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66670366,66670416,66687046,66687096,0.333,0.569,0.469
7,66690881,66701500,id6042,1,10619,5162861,66680881,0,1,0.0,0,0,0,11.167,11.5,1.0,2.0,0.937,0.065,0.065,27.661,19.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,66690881,66690931,66701450,66701500,0.451,0.549,0.544
7,66708324,66734457,id6043,1,26133,5180304,66698324,0,1,0.0,0,0,0,11.148,11.0,0.0,7.0,2.196,0.065,0.065,33.398,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,66708324,66708374,66734407,66734457,0.569,0.451,0.451
7,66734468,66736366,id6044,1,1898,5206448,66724468,0,1,1.0,0,0,0,14.0,14.0,0.0,3.885,1.31,0.065,0.065,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66734468,66734518,66736316,66736366,0.412,0.412,0.442
7,66737098,66746564,id6045,2,9466,5209078,66727098,0,1,1.0,1,0,0,14.3,15.0,2.0,4.0,1.16,0.065,0.065,18.563,38.135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66737098,66737148,66746514,66746564,0.51,0.627,0.501
7,66752276,66790446,id6046,2,38170,5224256,66742276,0,1,1.0,0,0,0,22.103,22.5,1.0,7.0,1.586,0.065,0.065,35.951,5.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66752276,66752326,66790396,66790446,0.569,0.471,0.411
7,66791105,66793609,id6047,1,2504,5263085,66781105,0,1,0.0,0,0,0,27.333,27.0,1.0,1.0,0.577,0.065,0.065,11.278,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66791105,66791155,66793559,66793609,0.373,0.333,0.403
7,66793680,66803869,id6048,1,10189,5265660,66783680,0,1,1.0,0,0,0,27.273,27.5,0.0,2.0,0.647,0.065,0.065,70.846,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66793680,66793730,66803819,66803869,0.451,0.627,0.447
7,66804244,66805721,id6049,1,1477,5276224,66794244,0,1,0.0,0,0,0,27.5,27.5,1.0,1.0,0.707,0.065,0.065,9.99,6.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66804244,66804294,66805671,66805721,0.333,0.314,0.448
7,66814370,66836037,id6050,2,21667,5286350,66804370,0,1,0.188,0,0,0,32.727,34.333,0.0,4.0,1.162,0.065,0.065,18.073,12.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66814370,66814420,66835987,66836037,0.588,0.49,0.512
7,66836047,66841704,id6051,3,5657,5308027,66826047,0,1,0.0,0,0,0,35.0,35.0,0.0,2.0,0.577,0.065,0.065,16.769,12.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,66836047,66836097,66841654,66841704,0.608,0.255,0.511
7,66842752,66858970,id6052,2,16218,5314732,66832752,0,2,1.0,1,0,0,40.0,38.5,3.0,8.0,1.871,0.065,0.065,77.327,38.135,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,66842752,66842802,66858920,66858970,0.451,0.529,0.45
7,66862560,66868628,id6053,2,6068,5334540,66852560,0,1,1.0,0,0,0,41.429,41.0,1.0,1.0,0.535,0.065,0.065,23.556,38.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66862560,66862610,66868578,66868628,0.627,0.353,0.443
7,66876333,66901420,id6054,1,25087,5348313,66866333,0,1,1.0,0,0,0,46.654,46.0,0.0,3.0,0.745,0.099,0.099,12.054,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66876333,66876383,66901370,66901420,0.608,0.529,0.443
7,66972693,67018971,id6055,1,46278,5444673,66962693,0,2,1.0,2,0,0,55.426,54.0,1.0,6.0,1.247,0.133,0.133,86.478,95.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66972693,66972743,67018921,67018971,0.588,0.431,0.451
7,67021512,67206594,id6056,2,185082,5493492,67011512,0,1,0.125,0,0,0,58.258,58.0,1.0,18.0,4.41,0.133,0.133,30.516,27.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67021512,67021562,67206544,67206594,0.569,0.569,0.412
7,67208418,67303348,id6057,2,94930,5680398,67198418,0,4,1.0,2,0,0,63.417,63.5,1.0,6.0,1.554,0.133,0.133,27.169,67.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,67208418,67208468,67303298,67303348,0.667,0.608,0.446
7,67304001,67314772,id6058,1,10771,5775981,67294001,0,1,0.0,0,0,0,62.5,62.0,1.0,2.0,0.798,0.133,0.133,46.907,4.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,67304001,67304051,67314722,67314772,0.647,0.549,0.434
7,67320002,67339302,id6059,1,19300,5791982,67310002,0,2,1.0,0,0,0,60.048,59.0,2.0,6.0,2.061,0.133,0.133,15.42,30.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67320002,67320052,67339252,67339302,0.431,0.333,0.352
7,67855417,67868258,id6060,1,12841,6327397,67845417,0,0,1.0,0,0,0,8.929,8.5,0.0,2.0,0.475,0.133,0.133,9.757,6.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67855417,67855467,67868208,67868258,0.392,0.471,0.442
7,67869319,67870451,id6061,1,1132,6341299,67859319,0,0,1.0,0,0,0,8.5,8.5,1.0,1.0,0.707,0.133,0.133,5.52,38.135,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67869319,67869369,67870401,67870451,0.451,0.412,0.435
7,67909222,67920036,id6062,1,10814,6381202,67899222,0,0,0.143,0,0,0,3.0,3.0,0.0,3.885,1.31,1.056,1.056,15.779,5.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67909222,67909272,67919986,67920036,0.412,0.588,0.419
7,67958656,67963291,id6063,1,4635,6430636,67948656,0,0,0.0,0,0,0,4.667,4.0,1.0,1.0,0.516,1.056,1.056,5.01,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67958656,67958706,67963241,67963291,0.569,0.333,0.444
7,68106197,68112871,id6064,1,6674,6578177,68096197,0,0,1.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.056,1.056,8.6,8.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68106197,68106247,68112821,68112871,0.549,0.294,0.441
7,68115281,68130175,id6065,1,14894,6587261,68105281,0,0,1.0,0,0,0,1.75,1.5,0.0,1.0,0.447,1.056,1.056,23.326,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68115281,68115331,68130125,68130175,0.275,0.314,0.405
7,68130278,68140274,id6066,1,9996,6602258,68120278,0,0,1.0,0,0,0,1.091,1.5,1.0,1.0,0.302,1.056,1.056,8.516,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,68130278,68130328,68140224,68140274,0.294,0.471,0.391
7,68233225,68236551,id6067,1,3326,6705205,68223225,0,0,0.0,0,0,0,1.0,1.0,0.0,3.885,1.31,1.056,1.056,6.57,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68233225,68233275,68236501,68236551,0.216,0.529,0.424
7,68241616,68244844,id6068,1,3228,6713596,68231616,0,0,0.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.056,1.056,5.42,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68241616,68241666,68244794,68244844,0.451,0.471,0.377
7,69140105,69189715,id6069,1,49610,7612085,69130105,0,0,1.0,0,0,0,3.098,3.0,0.0,2.0,0.539,1.703,1.703,17.76,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69140105,69140155,69189665,69189715,0.314,0.235,0.432
7,69205040,69207527,id6070,1,2487,7677020,69195040,0,0,1.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.703,1.703,9.192,5.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69205040,69205090,69207477,69207527,0.49,0.569,0.464
7,69210221,69223283,id6071,1,13062,7682201,69200221,0,0,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,1.703,1.703,20.266,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,69210221,69210271,69223233,69223283,0.471,0.333,0.463
7,69246421,69256264,id6072,1,9843,7718401,69236421,0,0,0.152,0,0,0,1.0,1.0,0.0,3.885,1.31,1.703,1.703,49.038,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,69246421,69246471,69256214,69256264,0.49,0.392,0.441
7,72524833,72536871,id6073,1,12038,10996813,72514833,0,0,0.862,0,0,0,2.0,2.0,0.0,3.885,1.31,1.292,1.292,11.14,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72524833,72524883,72536821,72536871,0.608,0.608,0.446
7,72541340,72749591,id6074,2,208251,11013320,72531340,0,1,0.5,0,0,0,2.371,2.5,1.0,3.0,0.688,1.292,1.292,16.289,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,72541340,72541390,72749541,72749591,0.588,0.706,0.417
7,72764228,72805251,id6075,1,41023,11236208,72754228,0,1,1.0,0,0,0,4.195,3.0,1.0,2.0,0.558,1.292,1.292,24.836,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72764228,72764278,72805201,72805251,0.314,0.569,0.424
7,72806237,72845372,id6076,1,39135,11278217,72796237,0,2,0.304,2,0,0,5.575,6.5,1.0,3.0,0.712,1.292,1.292,6.751,13.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72806237,72806287,72845322,72845372,0.412,0.588,0.447
7,72846677,73174784,id6077,5,328107,11318657,72836677,0,12,0.0,8,0,0,14.179,22.5,0.0,51.0,8.327,0.998,0.998,24.42,5.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72846677,72846727,73174734,73174784,0.549,0.51,0.478
7,73174794,73283257,id6078,2,108463,11646774,73164794,0,2,0.0,1,0,0,39.349,43.5,0.0,21.0,5.507,0.703,0.703,53.5,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73174794,73174844,73283207,73283257,0.569,0.549,0.474
7,73286435,73330451,id6079,1,44016,11758415,73276435,0,3,0.5,6,0,0,48.822,49.5,1.0,11.0,2.847,0.703,0.703,22.912,8.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73286435,73286485,73330401,73330451,0.333,0.49,0.518
7,73373003,73380068,id6080,1,7065,11844983,73363003,0,0,0.444,1,0,0,54.143,55.0,2.0,3.0,1.069,0.703,0.703,851.055,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73373003,73373053,73380018,73380068,0.431,0.529,0.539
7,73398750,73417318,id6081,1,18568,11870730,73388750,0,0,1.0,0,0,0,53.65,56.0,5.0,23.0,6.063,0.703,0.703,56.84,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73398750,73398800,73417268,73417318,0.647,0.569,0.51
7,73440409,73442040,id6082,1,1631,11912389,73430409,0,1,0.143,0,0,0,42.0,42.0,0.0,3.885,1.31,0.703,0.703,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73440409,73440459,73441990,73442040,0.235,0.451,0.453
7,73900880,73911711,id6083,1,10831,12372860,73890880,0,0,0.0,0,0,0,57.083,57.5,1.0,3.0,0.9,0.703,0.703,9.785,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73900880,73900930,73911661,73911711,0.529,0.392,0.55
7,73943245,73973000,id6084,1,29755,12415225,73933245,0,0,0.141,0,0,0,58.133,57.667,1.0,6.0,2.063,0.357,0.357,44.024,23.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73943245,73943295,73972950,73973000,0.588,0.529,0.436
7,73982740,73990695,id6085,1,7955,12454720,73972740,0,0,0.0,0,0,0,50.333,50.0,2.0,6.0,1.732,0.011,0.011,52.526,5.255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,73982740,73982790,73990645,73990695,0.588,0.471,0.55
7,73993203,73995261,id6086,1,2058,12465183,73983203,0,0,1.0,0,0,0,48.5,48.0,1.0,1.0,0.577,0.011,0.011,12.847,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73993203,73993253,73995211,73995261,0.392,0.431,0.446
7,74194738,74197101,id6087,1,2363,12666718,74184738,0,1,1.0,0,0,0,23.333,23.5,1.0,1.0,0.577,0.011,0.011,61.08,9.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74194738,74194788,74197051,74197101,0.647,0.196,0.519
7,74536524,74565485,id6088,1,28961,13008504,74526524,0,1,1.0,0,0,2,76.667,75.5,0.0,4.0,1.184,0.011,0.011,36.437,81.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,74536524,74536574,74565435,74565485,0.627,0.569,0.529
7,74567048,74571222,id6089,1,4174,13039028,74557048,0,1,1.0,0,0,0,76.2,76.333,1.0,1.0,0.447,0.011,0.011,37.59,8.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,74567048,74567098,74571172,74571222,0.627,0.51,0.549
7,74576545,74599408,id6090,1,22863,13048525,74566545,0,1,0.0,0,0,0,76.708,76.5,0.0,2.0,0.624,0.011,0.011,41.206,38.135,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74576545,74576595,74599358,74599408,0.392,0.451,0.513
7,74728173,74869950,id6091,1,141777,13200153,74718173,0,3,0.757,2,0,0,71.429,74.5,0.0,9.0,2.429,0.011,0.011,38.653,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,74728173,74728223,74869900,74869950,0.549,0.588,0.472
7,74869959,74923628,id6092,1,53669,13341939,74859959,0,3,1.0,1,0,0,72.96,73.5,0.0,5.0,1.355,0.011,0.011,14.889,7.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,74869959,74870009,74923578,74923628,0.294,0.569,0.477
7,74925883,75019510,id6093,2,93627,13397863,74915883,0,1,1.0,1,0,0,86.132,82.333,0.0,28.0,11.719,0.011,0.011,48.506,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74925883,74925933,75019460,75019510,0.314,0.627,0.507
7,75074150,75217878,id6094,2,143728,13546130,75064150,0,3,1.0,2,0,0,86.11,76.0,5.0,29.0,10.329,1.306,1.306,40.003,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,75074150,75074200,75217828,75217878,0.588,0.569,0.472
7,75217888,75528717,id6095,6,310829,13689868,75207888,0,12,0.0,10,0,0,65.935,69.667,0.0,73.0,24.582,1.306,1.306,31.388,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75217888,75217938,75528667,75528717,0.529,0.392,0.477
7,75922712,75924249,id6096,2,1537,14394692,75912712,0,1,0.0,0,0,0,42.0,42.0,2.0,3.885,1.31,1.44,1.44,36.68,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75922712,75922762,75924199,75924249,0.49,0.314,0.464
